genre,subgenre,id,name,all_genres
all,all,3920789,Victor Biliac,"['house', 'dance', 'electronics']"
all,all,359519,Потап и Настя,['ruspop']
all,all,88028,Röyksopp,"['electronics', 'dance', 'house']"
all,all,156421,Света,['ruspop']
all,all,622784,Elvira T,['ruspop']
all,all,3364369,Apashe,"['dance', 'foreignrap', 'electronics']"
all,all,4741207,Евгения Рыбакова,"['ruspop', 'rusestrada', 'pop']"
all,all,6606456,Коста Лакоста,['rusrap']
all,all,1527697,Ayla Nereo,"['electronics', 'folk', 'amerfolk']"
all,all,1401151,Hozier,['indie']
all,all,4827450,Techno Project,"['dance', 'ruspop', 'rusrap']"
all,all,125851,Jason Derulo,"['pop', 'dance', 'rnb']"
all,all,1561890,SunSay,['local-indie']
all,all,7048612,plenka,['electronics']
all,all,455701,Вирус,['ruspop']
all,all,11171,Apocalyptica,['classicmetal']
all,all,8994489,HAYASA G,"['house', 'foreignrap']"
all,all,3274387,Alec Benjamin,['pop']
all,all,191678,Blank & Jones,"['electronics', 'modern', 'dance']"
all,all,6591632,3-ий Январь,['rusrap']
all,all,232608,AWOLNATION,"['alternative', 'rock', 'dance']"
all,all,5645827,Инна Вальтер,"['shanson', 'ruspop']"
all,all,4492661,LP,"['dance', 'pop', 'alternative']"
all,all,106934,Dr. Alban,['pop']
all,all,3753800,IC3PEAK,['local-indie']
all,all,118909,Guano Apes,"['alternative', 'rock']"
all,all,218244,Сергей Наговицын,['shanson']
all,all,218067,Чичерина,['rusrock']
all,all,413023,Елена Ваенга,['rusestrada']
all,all,519326,Интонация,"['ruspop', 'rusrap', 'tvseries']"
all,all,6179198,Иван Рейс,"['ruspop', 'foreignrap', 'electronics']"
all,all,4010526,Саша Санта,['ruspop']
all,all,3105011,Игорь Растеряев,['rusbards']
all,all,650873,The Strumbellas,['folkrock']
all,all,6444144,moow,['rap']
all,all,999456,30.02,['ruspop']
all,all,170650,Крематорий,['rusrock']
all,all,218250,БумеR,['shanson']
all,all,5411406,NK,"['ruspop', 'dance', 'pop']"
all,all,3023150,Kygo,['electronics']
all,all,7439644,Pavluchenko,"['ruspop', 'rusrap', 'rnb']"
all,all,2773760,Rautu,"['dnb', 'electronics', 'dance']"
all,all,64168,Pendulum,"['electronics', 'dance', 'dnb']"
all,all,7185228,temafeed,"['dubstep', 'electronics']"
all,all,55368,Parov Stelar,"['electronics', 'house', 'dance']"
all,all,1714943,5'nizza,"['reggae', 'ukrrock']"
all,all,452221,Нигатив,['rusrap']
all,all,313451,Вася Обломов,['local-indie']
all,all,3292222,Fame On Fire,['posthardcore']
all,all,427138,Время и Стекло,['ruspop']
all,all,5546028,гречка,['local-indie']
all,all,63128,Stromae,"['dance', 'electronics', 'foreignrap']"
all,all,6860976,LUM!X,"['dance', 'pop']"
all,all,3194141,Elderbrook,"['electronics', 'dance', 'house']"
all,all,5012510,Ours Samplus,"['electronics', 'foreignrap', 'dance']"
all,all,452206,Fidel Wicked,"['dance', 'electronics', 'pop']"
all,all,6401012,KADI,['rusrap']
all,all,63123,Vitaa,"['estrada', 'pop', 'rnb']"
all,all,160530,Дельфин,['local-indie']
all,all,978615,The Piano Guys,['modern']
all,all,496051,Croatia Squad,"['electronics', 'house', 'dance']"
all,all,7309735,Гарик Погорелов,['ruspop']
all,all,4298176,Dubdogz,"['dance', 'electronics', 'techno']"
all,all,589798,Maluma,"['pop', 'latinfolk', 'rock']"
all,all,6816513,KARA KROSS,"['ruspop', 'rusrap', 'dance']"
all,all,1141740,Анатолий Горохов,['fairytales']
all,all,4236793,Tenca,['rusrap']
all,all,2429955,Gazan,"['rusrap', 'ruspop', 'electronics']"
all,all,160247,The Pretty Reckless,"['rock', 'alternative']"
all,all,1832729,Mr.Kitty,['electronics']
all,all,3932950,Aya Nakamura,"['rnb', 'foreignrap']"
all,all,428220,Tube & Berger,"['electronics', 'house', 'dance']"
all,all,226029,Poets Of The Fall,['rock']
all,all,2934,Pitbull,"['pop', 'foreignrap', 'dance']"
all,all,218229,Алексей Рыбников,"['films', 'classical', 'forchildren']"
all,all,9977,Daddy Yankee,"['latinfolk', 'pop', 'dance']"
all,all,622437,Halsey,"['alternative', 'dance', 'pop']"
all,all,1723180,Wildlight,"['electronics', 'folk', 'lounge']"
all,all,5369171,Бурёнка Даша,['forchildren']
all,all,188209,Indila,"['estrada', 'pop', 'foreignrap']"
all,all,1156,Timbaland,"['foreignrap', 'pop', 'dance']"
all,all,3023088,Nothing But Thieves,['alternative']
all,all,7325792,Max Fane,"['dance', 'house', 'electronics']"
all,all,159022,Комиссар,['rusestrada']
all,all,41190,Триада,['rusrap']
all,all,9588066,Plamenev,"['industrial', 'electronics', 'rusrock']"
all,all,167066,Андрей Губин,['rusestrada']
all,all,2957222,José González,"['pop', 'folk', 'films']"
all,all,5295033,Misha Miller,"['dance', 'house', 'pop']"
all,all,4182522,Little Sis Nora,"['techno', 'pop', 'dance']"
all,all,154678,Beowülf,"['techno', 'dance', 'electronics']"
all,all,5851067,RUDESARCASMOV,"['rusrap', 'ruspop', 'soul']"
all,all,48807,Chris Isaak,"['rock', 'pop', 'holiday']"
all,all,1114970,James Arthur,"['pop', 'dance', 'classical']"
all,all,7214777,PROBASS ∆ HARDI,"['dance', 'house', 'ruspop']"
all,all,644,Kanye West,['foreignrap']
all,all,5159301,RoelBeat,"['house', 'dance', 'ruspop']"
all,all,2731296,No Hopes,"['house', 'electronics', 'dance']"
all,all,4968647,Biig Piig,"['indie', 'foreignrap', 'soul']"
all,all,6407566,Папин Олимпос,['rusrock']
all,all,3929555,Slame,"['rusrap', 'ruspop']"
all,all,33443,Reamonn,"['pop', 'rock']"
all,all,3102809,BRUTTO,['alternative']
all,all,1587684,Артём Пивоваров,['ruspop']
all,all,7554371,Фейджи,"['rusrap', 'ruspop']"
all,all,7554372,Ямаджи,"['rusrap', 'ruspop']"
all,all,2420387,PLATON,"['pop', 'house', 'dance']"
all,all,360308,Рождество,['rusestrada']
all,all,34998,Major Lazer,"['electronics', 'dance', 'foreignrap']"
all,all,245717,Bad Boys Blue,"['pop', 'dance', 'electronics']"
all,all,3971041,AnnenMayKantereit,['indie']
all,all,8773,Mylène Farmer,"['estrada', 'pop', 'soundtrack']"
all,all,3633,3 Doors Down,"['rock', 'vocal', 'alternative']"
all,all,58069,Avril Lavigne,['alternative']
all,all,2973431,DONI,"['ruspop', 'rusrap', 'dance']"
all,all,9083952,Ablaikan,"['house', 'pop']"
all,all,6698861,Zell & Nard,"['dance', 'ruspop', 'rusrap']"
all,all,4480055,Boulevard Depo,['rusrap']
all,all,4650,David Bowie,['rock']
all,all,7090,Nelly Furtado,"['pop', 'dance', 'rock']"
all,all,10612,Godsmack,['numetal']
all,all,145528,Jennifer Lopez,"['pop', 'latinfolk', 'dance']"
all,all,831666,Yves V,"['dance', 'house', 'electronics']"
all,all,45603,RAYE,"['dance', 'pop', 'electronics']"
all,all,2734041,Tony Tonite,['rusrap']
all,all,4153286,ZAYN,"['pop', 'dance', 'foreignrap']"
all,all,64826,Sean Paul,"['dance', 'reggae', 'pop']"
all,all,5344895,SLIMUS,['rusrap']
all,all,218274,Русский Размер,['ruspop']
all,all,9352087,Karna.val,['ruspop']
all,all,184702,ATB,"['electronics', 'dance', 'trance']"
all,all,8217326,Dj Quba,"['dance', 'house', 'pop']"
all,all,156442,REFLEX,['ruspop']
all,all,2641320,Milky Chance,['indie']
all,all,8616012,Junona Boys,"['dance', 'ruspop', 'pop']"
all,all,2588367,Le Castle Vania,"['dance', 'electronics', 'films']"
all,all,4813159,J Jey Alby,['hardrock']
all,all,84674,Sandra,"['pop', 'ruspop', 'dance']"
all,all,707065,Syntheticsax,"['house', 'electronics', 'dance']"
all,all,4023802,Stoto,"['house', 'dance', 'electronics']"
all,all,36825,Radiohead,['indie']
all,all,1028382,alt-J,['indie']
all,all,26931,Amy Macdonald,"['pop', 'rock']"
all,all,6774682,Miyagi & Andy Panda,['rusrap']
all,all,249991,Oxxxymiron,['rusrap']
all,all,473579,Eisbrecher,['industrial']
all,all,2750464,Misha Klein,"['house', 'dance', 'electronics']"
all,all,1647127,Walking On Cars,['indie']
all,all,4178013,Melih Aydogan,"['house', 'dance', 'electronics']"
all,all,1715764,Bebe Rexha,"['pop', 'dance', 'foreignrap']"
all,all,167826,Fitz and The Tantrums,['indie']
all,all,3694187,Quest Pistols Show,['ruspop']
all,all,2611004,Йорш,['punk']
all,all,165154,Натали,['rusestrada']
all,all,5937117,Аркайда,"['ruspop', 'rusrap', 'foreignrap']"
all,all,6688735,Adam Maniac,"['ruspop', 'house', 'rusrap']"
all,all,5850853,Konfuz,"['ruspop', 'punk']"
all,all,44167,Billy Talent,['rock']
all,all,8100118,Neoni,"['electronics', 'alternative', 'dance']"
all,all,894506,Kina,"['electronics', 'pop', 'dnb']"
all,all,2982374,Aljosha Konstanty,['dance']
all,all,5295433,Егор Натс,['rusrap']
all,all,96491,Breaking Benjamin,['alternative']
all,all,1836607,Nicholas Britell,"['soundtrack', 'films', 'foreignrap']"
all,all,432669,Mainstream One,['ruspop']
all,all,8498,blink-182,"['rock', 'punk', 'pop']"
all,all,6299353,LXE,['rusrap']
all,all,68227,Led Zeppelin,"['rock', 'hardrock']"
all,all,4774224,Мы,['local-indie']
all,all,1003421,Gramatik,"['electronics', 'lounge', 'foreignrap']"
all,all,2828673,AJR,['indie']
all,all,10731,Dire Straits,['rock']
all,all,48403,Serj Tankian,"['rock', 'films', 'alternative']"
all,all,4004846,Marshmello,"['dance', 'electronics', 'pop']"
all,all,3805596,БИРТМАН,"['local-indie', 'rusrap', 'pop']"
all,all,2315634,Madilyn Bailey,['foreignbard']
all,all,161180,Willy William,"['dance', 'foreignrap', 'pop']"
all,all,2956536,Kosikk,"['electronics', 'dance', 'pop']"
all,all,4933172,Duncan Laurence,"['pop', 'dance']"
all,all,453098,Барбарики,['forchildren']
all,all,1955013,Charlie Puth,"['pop', 'dance', 'electronics']"
all,all,57862,Fleetwood Mac,"['rock', 'pop', 'blues']"
all,all,95681,Oomph!,['industrial']
all,all,7099,Kylie Minogue,['pop']
all,all,6165,Snoop Dogg,['foreignrap']
all,all,5538961,ЯАVЬ,['ruspop']
all,all,165669,Royal Republic,"['rock', 'rnr']"
all,all,30042,Tony Anderson,"['alternative', 'house', 'electronics']"
all,all,486820,Ben Delay,"['house', 'dance', 'electronics']"
all,all,1559452,Clean Bandit,"['dance', 'pop', 'electronics']"
all,all,1578590,Jacob Banks,"['rnb', 'electronics', 'dance']"
all,all,1385151,ZHU,['dance']
all,all,2491,David Rawlings,"['foreignbard', 'country']"
all,all,871025,Sam Tinnesz,"['alternative', 'foreignrap', 'rock']"
all,all,1181689,Feder,"['dance', 'electronics', 'pop']"
all,all,41135,Краски,['ruspop']
all,all,6111010,Eduardo Luzquiños,"['electronics', 'latinfolk', 'foreignrap']"
all,all,662,Lenny Kravitz,['rock']
all,all,168620,DJ Project,"['dance', 'pop', 'house']"
all,all,4081435,Mad Show Boys,['rusrock']
all,all,2932390,Dj Geny Tur,"['dance', 'ruspop', 'rusrap']"
all,all,95088,Sunrise Avenue,"['pop', 'rock']"
all,all,2762595,Kadebostany,"['pop', 'dance', 'house']"
all,all,9278,Limp Bizkit,"['numetal', 'alternative', 'rock']"
all,all,711044,Любовь Успенская,['rusestrada']
all,all,6920,Deep Purple,['hardrock']
all,all,443,Ray Charles,"['rnb', 'jazz', 'blues']"
all,all,4147915,Syml,['indie']
all,all,41112,НЕПАРА,['ruspop']
all,all,573665,Groove Delight,"['techno', 'dance', 'electronics']"
all,all,12325,Travis Barker,"['foreignrap', 'alternative', 'pop']"
all,all,158993,Марсель,['ruspop']
all,all,3305100,Tim McMorris,"['foreignbard', 'pop', 'foreignrap']"
all,all,4792956,KARTASHOW,['rusrap']
all,all,48300,Wiz Khalifa,"['foreignrap', 'pop', 'rnb']"
all,all,7130664,Powfu,"['foreignrap', 'pop', 'indie']"
all,all,167053,Стас Пьеха,['ruspop']
all,all,7532997,ELLA,"['ruspop', 'electronics', 'local-indie']"
all,all,6306531,Эдуард Хуснутдинов,"['shanson', 'ruspop', 'pop']"
all,all,5759838,Anthony Keyrouz,"['dance', 'electronics', 'house']"
all,all,2829441,Мария Чайковская,['rusbards']
all,all,3155641,City Of The Sun,['postrock']
all,all,92370,Blues Saraceno,"['hardrock', 'alternative']"
all,all,6123321,Al Rakhim,"['ruspop', 'rusrap', 'pop']"
all,all,15753,Rise Against,"['rock', 'hardcore', 'punk']"
all,all,3731710,Christian Reindl,"['pop', 'soundtrack', 'foreignbard']"
all,all,5548288,ХАБИБ,['ruspop']
all,all,1793305,Rozhden,['ruspop']
all,all,2982886,The First Station,"['electronics', 'rusrap', 'dance']"
all,all,10439,Andrea Bocelli,['vocal']
all,all,5922596,MriD,['rusrap']
all,all,167190,Джанго,['rusrock']
all,all,3049830,Те100стерон,['ruspop']
all,all,42522,Мафик,"['shanson', 'rusrap', 'rusbards']"
all,all,9095738,Power-Haus,"['soundtrack', 'pop']"
all,all,5570457,Бабек Мамедрзаев,"['ruspop', 'rusrap', 'pop']"
all,all,3104942,Seafret,"['pop', 'indie', 'alternative']"
all,all,5624195,Grivina,['ruspop']
all,all,4681134,shiloh dynasty,"['foreignrap', 'electronics', 'alternative']"
all,all,4865954,GONE.Fludd,['rusrap']
all,all,36963,The White Stripes,['alternative']
all,all,6919,Joe Cocker,"['rock', 'pop']"
all,all,7847834,Tones And I,['pop']
all,all,682419,Theodore Shapiro,"['films', 'soundtrack', 'animated']"
all,all,34230,Enya,"['relax', 'pop', 'celtic']"
all,all,3196190,KSON,"['rusrap', 'foreignrap', 'ruspop']"
all,all,6882248,Mr Lambo,"['rusrap', 'ruspop', 'pop']"
all,all,5238419,Иван Карпов,['rusrock']
all,all,4521870,Kate Melody,"['dance', 'ruspop', 'relax']"
all,all,2638699,The Chainsmokers,"['dance', 'electronics']"
all,all,424256,Amaranthe,['extrememetal']
all,all,2403276,Ольга Бузова,['ruspop']
all,all,22351,Sade,"['pop', 'relax', 'rnb']"
all,all,2979215,Jain,['indie']
all,all,762974,Meg Myers,['foreignbard']
all,all,413048,Анжелика Варум,['rusestrada']
all,all,3454418,Post Malone,"['foreignrap', 'dance', 'alternative']"
all,all,606639,Michael Kiwanuka,"['soul', 'alternative', 'foreignrap']"
all,all,89882,Korn,['numetal']
all,all,951368,Dennis Lloyd,"['dance', 'pop', 'alternative']"
all,all,3240359,TheFatRat,"['electronics', 'dance', 'foreignrap']"
all,all,770028,Deep House,"['house', 'dance', 'electronics']"
all,all,26324,James Blunt,"['pop', 'dance']"
all,all,7714252,Lucie Paradis,"['pop', 'relax', 'classical']"
all,all,763390,Richard Judge,"['dance', 'pop', 'electronics']"
all,all,170660,Эпидемия,['epicmetal']
all,all,3140590,Tanir,['rusrap']
all,all,5746191,Bp Broth.,"['ruspop', 'rusrap']"
all,all,4857745,Parade of Planets,"['pop', 'dance', 'estrada']"
all,all,3018605,Dynoro,"['dance', 'electronics']"
all,all,7565031,Erik Akhim,"['ruspop', 'rusrap']"
all,all,1588944,Emilee,"['dance', 'dubstep', 'pop']"
all,all,213180,Don Diablo,"['dance', 'house', 'pop']"
all,all,798,Creedence Clearwater Revival,"['rock', 'rnr', 'folk']"
all,all,5599442,Тося Чайкина,['local-indie']
all,all,26158,Michael Bublé,"['pop', 'jazz', 'holiday']"
all,all,1975,Aaron Smith,"['house', 'dance', 'foreignbard']"
all,all,3188254,Leony,"['dance', 'pop', 'foreignrap']"
all,all,6285918,(G)I-DLE,"['kpop', 'dance', 'pop']"
all,all,2677570,Luvli,"['dance', 'house']"
all,all,1634029,Two Steps from Hell,"['soundtrack', 'modern', 'newage']"
all,all,3145758,NoMBe,"['electronics', 'alternative', 'foreignrap']"
all,all,902486,Krono,"['dance', 'electronics', 'foreignrap']"
all,all,5907689,Максим Свобода,['ruspop']
all,all,4709442,Эрика Лундмоен,['ruspop']
all,all,495928,Meduza,"['dance', 'electronics', 'house']"
all,all,3753,Don Omar,"['pop', 'latinfolk', 'reggaeton']"
all,all,36722,The Animals,"['rock', 'pop', 'relax']"
all,all,9173471,ANAMUN,['ruspop']
all,all,6405037,Moonessa,"['electronics', 'dance', 'house']"
all,all,5473036,Исайя,"['ruspop', 'rusrap']"
all,all,3891327,L.E.J,"['estrada', 'pop', 'eurofolk']"
all,all,6285917,K/DA,"['pop', 'kpop']"
all,all,432909,DJ Nejtrino,"['dance', 'ruspop', 'pop']"
all,all,6995723,Lida Lee,"['ruspop', 'films', 'pop']"
all,all,4950154,Флорида,"['ruspop', 'alternative', 'rock']"
all,all,21618,Rob Zombie,['industrial']
all,all,8168120,Lvnx,"['ruspop', 'electronics']"
all,all,9655140,Ricky Desktop,"['foreignrap', 'pop']"
all,all,1420654,Hippie Sabotage,"['electronics', 'foreignrap', 'pop']"
all,all,680809,Мурат Тхагалегов,['caucasian']
all,all,48843,HIM,['rock']
all,all,8235889,AdiL,"['ruspop', 'rusrap', 'dance']"
all,all,1225394,Pentatonix,"['pop', 'holiday']"
all,all,2450205,Lauren Daigle,"['holiday', 'vocal']"
all,all,1095204,Mark Graham,"['foreignrap', 'rock', 'electronics']"
all,all,510185,Sound Quelle,"['house', 'trance', 'dance']"
all,all,218241,Воровайки,['shanson']
all,all,3199727,Victor Lou,"['dance', 'electronics', 'house']"
all,all,14606,Aerosmith,['hardrock']
all,all,1111,U2,['rock']
all,all,118882,Boney M.,"['pop', 'estrada', 'rock']"
all,all,5780491,Jeris Johnson,"['pop', 'rock']"
all,all,3973720,Gabriel Saban,"['soundtrack', 'films', 'classical']"
all,all,41221,Глюк'oZa,['ruspop']
all,all,284744,Верка Сердючка,['estrada']
all,all,6311,Diplo,"['dance', 'pop', 'electronics']"
all,all,201309,Pigeon John,"['foreignrap', 'pop', 'rock']"
all,all,5391671,Обними Кита,"['rusrock', 'ruspop', 'local-indie']"
all,all,4781,Annie Lennox,"['pop', 'dance', 'jazz']"
all,all,6422816,Inur,"['ruspop', 'rusrap', 'foreignrap']"
all,all,412759,Владимир Кузьмин,['rusestrada']
all,all,165099,Пропаганда,['ruspop']
all,all,168853,Paul Van Dyk,"['trance', 'dance', 'pop']"
all,all,790925,Amba Shepherd,"['dance', 'electronics', 'pop']"
all,all,233571,Лариса Долина,['rusestrada']
all,all,3753587,Vanotek,"['dance', 'pop', 'electronics']"
all,all,22523,Yann Tiersen,"['alternative', 'rock', 'classical']"
all,all,5040985,Dan Korshunov,"['house', 'rusrap', 'electronics']"
all,all,3393810,N3WPORT,"['dance', 'electronics', 'house']"
all,all,359558,Znaki,['rusrock']
all,all,167042,Кристина Орбакайте,['rusestrada']
all,all,264301,Homie,['ruspop']
all,all,1547617,Эльбрус Джанмирзоев,['caucasian']
all,all,21175,Christina Aguilera,"['pop', 'soundtrack', 'dance']"
all,all,41225,Руслан Набиев,['caucasian']
all,all,4529534,Anne-Sophie Versnaeyen,"['films', 'soundtrack']"
all,all,6955656,Д.О. Кленин,['fairytales']
all,all,5660962,Dj Kapral,"['rusrap', 'electronics', 'house']"
all,all,6166301,beabadoobee,"['alternative', 'foreignrap']"
all,all,7086367,Lil Nas X,"['foreignrap', 'alternative', 'country']"
all,all,343155,Paolo Vivaldi,"['soundtrack', 'films', 'classical']"
all,all,3537,Coolio,"['foreignrap', 'pop', 'house']"
all,all,4231605,Tyomcha,"['rusrap', 'ruspop', 'foreignrap']"
all,all,3140586,Гарри Топор,['rusrap']
all,all,5702777,Mose N,"['electronics', 'house', 'dance']"
all,all,6113382,Emie,"['pop', 'electronics', 'vocal']"
all,all,5998771,Vowl.,"['dance', 'electronics', 'relax']"
all,all,3055063,Ed Marquis,"['electronics', 'dance']"
all,all,677775,Александр Иванов,['rusrock']
all,all,3460850,Александра Иванова,"['forchildren', 'fairytales', 'children']"
all,all,2483851,Arnon,"['dance', 'pop']"
all,all,2288560,Drumspyder,"['electronics', 'celtic', 'folk']"
all,all,4319905,Kolya Funk,"['electronics', 'ruspop', 'dance']"
all,all,421018,Рок-острова,['rusestrada']
